CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,F989,F991,F992,F993,F994,F995,
,,,,,Car or van availability : Total\ Car or van availability - Unit : Households,Car or van availability : No cars or vans in household - Unit : Households,Car or van availability : 1 car or van in household - Unit : Households,Car or van availability : 2 cars or vans in household - Unit : Households,Car or van availability : 3 cars or vans in household - Unit : Households,Car or van availability : 4 or more cars or vans in household - Unit : Households,
117111,E00058371,E00058371,Output Areas and Small Areas,OASA,136,24,66,37,9,0,
117112,E00058372,E00058372,Output Areas and Small Areas,OASA,125,20,61,32,7,5,
117113,E00058373,E00058373,Output Areas and Small Areas,OASA,107,35,37,34,1,0,
117114,E00058374,E00058374,Output Areas and Small Areas,OASA,112,27,56,27,1,1,
117115,E00058375,E00058375,Output Areas and Small Areas,OASA,112,17,49,39,4,3,
117116,E00058376,E00058376,Output Areas and Small Areas,OASA,114,19,47,36,10,2,
117117,E00058377,E00058377,Output Areas and Small Areas,OASA,110,76,30,3,1,0,
117118,E00058378,E00058378,Output Areas and Small Areas,OASA,111,25,50,30,6,0,
117119,E00058379,E00058379,Output Areas and Small Areas,OASA,111,49,43,16,3,0,
117120,E00058380,E00058380,Output Areas and Small Areas,OASA,141,46,63,26,5,1,
117121,E00058381,E00058381,Output Areas and Small Areas,OASA,127,14,48,52,10,3,
117122,E00058382,E00058382,Output Areas and Small Areas,OASA,131,26,63,34,6,2,
117123,E00058383,E00058383,Output Areas and Small Areas,OASA,212,6,60,117,22,7,
117124,E00058384,E00058384,Output Areas and Small Areas,OASA,160,13,66,59,18,4,
117125,E00058385,E00058385,Output Areas and Small Areas,OASA,116,12,56,38,10,0,
117126,E00058386,E00058386,Output Areas and Small Areas,OASA,213,4,85,103,16,5,
117127,E00058387,E00058387,Output Areas and Small Areas,OASA,152,25,75,42,9,1,
117128,E00058388,E00058388,Output Areas and Small Areas,OASA,118,4,54,47,12,1,
117129,E00058389,E00058389,Output Areas and Small Areas,OASA,189,64,83,35,7,0,
117130,E00058390,E00058390,Output Areas and Small Areas,OASA,141,8,67,54,10,2,
117131,E00058391,E00058391,Output Areas and Small Areas,OASA,132,12,42,59,13,6,
117132,E00058392,E00058392,Output Areas and Small Areas,OASA,124,38,50,30,3,3,
117133,E00058393,E00058393,Output Areas and Small Areas,OASA,118,58,43,11,6,0,
117134,E00058394,E00058394,Output Areas and Small Areas,OASA,120,20,69,25,4,2,
117135,E00058395,E00058395,Output Areas and Small Areas,OASA,151,21,71,48,10,1,
117136,E00058396,E00058396,Output Areas and Small Areas,OASA,121,10,37,48,17,9,
117137,E00058397,E00058397,Output Areas and Small Areas,OASA,141,22,66,43,8,2,
117138,E00058398,E00058398,Output Areas and Small Areas,OASA,129,27,72,24,6,0,
117139,E00058399,E00058399,Output Areas and Small Areas,OASA,158,52,80,25,0,1,
117140,E00058400,E00058400,Output Areas and Small Areas,OASA,125,16,63,35,9,2,
117141,E00058401,E00058401,Output Areas and Small Areas,OASA,155,68,61,23,3,0,
117142,E00058402,E00058402,Output Areas and Small Areas,OASA,135,5,58,56,12,4,
117143,E00058403,E00058403,Output Areas and Small Areas,OASA,91,6,36,38,7,4,
117144,E00058404,E00058404,Output Areas and Small Areas,OASA,121,19,59,36,6,1,
117145,E00058405,E00058405,Output Areas and Small Areas,OASA,114,20,55,31,6,2,
117146,E00058406,E00058406,Output Areas and Small Areas,OASA,129,17,57,51,3,1,
117147,E00058407,E00058407,Output Areas and Small Areas,OASA,202,17,98,82,5,0,
117148,E00058408,E00058408,Output Areas and Small Areas,OASA,144,25,73,39,6,1,
117149,E00058409,E00058409,Output Areas and Small Areas,OASA,121,12,36,59,10,4,
117150,E00058410,E00058410,Output Areas and Small Areas,OASA,100,11,53,28,7,1,
117151,E00058411,E00058411,Output Areas and Small Areas,OASA,121,32,55,27,4,3,
117152,E00058412,E00058412,Output Areas and Small Areas,OASA,120,33,62,21,4,0,
117153,E00058413,E00058413,Output Areas and Small Areas,OASA,161,36,91,32,2,0,
117154,E00058414,E00058414,Output Areas and Small Areas,OASA,132,47,57,22,4,2,
117155,E00058415,E00058415,Output Areas and Small Areas,OASA,127,31,61,29,5,1,
117156,E00058416,E00058416,Output Areas and Small Areas,OASA,204,29,103,68,3,1,
117157,E00058417,E00058417,Output Areas and Small Areas,OASA,140,33,67,35,5,0,
117158,E00058418,E00058418,Output Areas and Small Areas,OASA,124,21,53,35,12,3,
117159,E00058419,E00058419,Output Areas and Small Areas,OASA,120,14,53,41,9,3,
117160,E00058420,E00058420,Output Areas and Small Areas,OASA,116,25,64,24,3,0,
117161,E00058421,E00058421,Output Areas and Small Areas,OASA,135,27,69,36,2,1,
117162,E00058422,E00058422,Output Areas and Small Areas,OASA,131,26,81,20,3,1,
117163,E00058423,E00058423,Output Areas and Small Areas,OASA,146,23,84,33,4,2,
117164,E00058424,E00058424,Output Areas and Small Areas,OASA,119,40,56,20,2,1,
117165,E00058425,E00058425,Output Areas and Small Areas,OASA,80,13,40,21,4,2,
117166,E00058426,E00058426,Output Areas and Small Areas,OASA,139,21,52,50,15,1,
117167,E00058427,E00058427,Output Areas and Small Areas,OASA,117,25,46,35,9,2,
117168,E00058428,E00058428,Output Areas and Small Areas,OASA,113,15,55,28,13,2,
117169,E00058429,E00058429,Output Areas and Small Areas,OASA,104,29,52,19,4,0,
117170,E00058430,E00058430,Output Areas and Small Areas,OASA,126,26,62,30,6,2,
117171,E00058431,E00058431,Output Areas and Small Areas,OASA,104,33,44,21,6,0,
117172,E00058432,E00058432,Output Areas and Small Areas,OASA,115,36,52,24,1,2,
117173,E00058433,E00058433,Output Areas and Small Areas,OASA,132,26,71,33,1,1,
117174,E00058434,E00058434,Output Areas and Small Areas,OASA,131,22,65,33,7,4,
117175,E00058435,E00058435,Output Areas and Small Areas,OASA,125,22,67,29,6,1,
117176,E00058436,E00058436,Output Areas and Small Areas,OASA,119,26,56,29,5,3,
117177,E00058437,E00058437,Output Areas and Small Areas,OASA,104,27,51,24,2,0,
117178,E00058438,E00058438,Output Areas and Small Areas,OASA,118,37,63,13,3,2,
117179,E00058439,E00058439,Output Areas and Small Areas,OASA,107,26,60,19,1,1,
117180,E00058440,E00058440,Output Areas and Small Areas,OASA,111,15,57,27,12,0,
117181,E00058441,E00058441,Output Areas and Small Areas,OASA,175,34,77,53,9,2,
117182,E00058442,E00058442,Output Areas and Small Areas,OASA,130,16,67,43,3,1,
117183,E00058443,E00058443,Output Areas and Small Areas,OASA,131,14,75,34,6,2,
117184,E00058444,E00058444,Output Areas and Small Areas,OASA,142,10,62,59,7,4,
117185,E00058445,E00058445,Output Areas and Small Areas,OASA,130,11,55,59,5,0,
117186,E00058446,E00058446,Output Areas and Small Areas,OASA,128,11,58,57,1,1,
117187,E00058447,E00058447,Output Areas and Small Areas,OASA,176,16,92,54,8,6,
117188,E00058448,E00058448,Output Areas and Small Areas,OASA,100,13,41,41,5,0,
117189,E00058449,E00058449,Output Areas and Small Areas,OASA,148,7,52,70,13,6,
117190,E00058450,E00058450,Output Areas and Small Areas,OASA,106,6,44,46,8,2,
117191,E00058451,E00058451,Output Areas and Small Areas,OASA,128,17,59,45,5,2,
117192,E00058452,E00058452,Output Areas and Small Areas,OASA,181,16,92,65,7,1,
117193,E00058453,E00058453,Output Areas and Small Areas,OASA,226,39,112,74,1,0,
117194,E00058454,E00058454,Output Areas and Small Areas,OASA,175,17,82,67,7,2,
117195,E00058455,E00058455,Output Areas and Small Areas,OASA,136,7,75,44,8,2,
117196,E00058456,E00058456,Output Areas and Small Areas,OASA,134,16,65,43,7,3,
117197,E00058457,E00058457,Output Areas and Small Areas,OASA,133,21,67,40,3,2,
117198,E00058458,E00058458,Output Areas and Small Areas,OASA,240,17,101,103,14,5,
117199,E00058459,E00058459,Output Areas and Small Areas,OASA,134,54,60,17,2,1,
117200,E00058460,E00058460,Output Areas and Small Areas,OASA,102,10,51,34,7,0,
117201,E00058461,E00058461,Output Areas and Small Areas,OASA,117,14,64,36,2,1,
117202,E00058462,E00058462,Output Areas and Small Areas,OASA,126,20,81,24,0,1,
117203,E00058463,E00058463,Output Areas and Small Areas,OASA,122,49,54,16,3,0,
117204,E00058464,E00058464,Output Areas and Small Areas,OASA,135,24,62,40,7,2,
117205,E00058465,E00058465,Output Areas and Small Areas,OASA,131,22,49,49,8,3,
117206,E00058466,E00058466,Output Areas and Small Areas,OASA,65,24,23,15,2,1,
117207,E00058467,E00058467,Output Areas and Small Areas,OASA,106,15,36,47,4,4,
117208,E00058468,E00058468,Output Areas and Small Areas,OASA,142,24,69,42,4,3,
117209,E00058469,E00058469,Output Areas and Small Areas,OASA,161,27,79,43,10,2,
117210,E00058470,E00058470,Output Areas and Small Areas,OASA,156,16,74,54,8,4,
117211,E00058471,E00058471,Output Areas and Small Areas,OASA,132,74,40,16,1,1,
117212,E00058472,E00058472,Output Areas and Small Areas,OASA,151,23,85,33,9,1,
117213,E00058473,E00058473,Output Areas and Small Areas,OASA,155,72,61,18,1,3,
117214,E00058474,E00058474,Output Areas and Small Areas,OASA,145,72,55,14,3,1,
117215,E00058475,E00058475,Output Areas and Small Areas,OASA,159,46,77,28,7,1,
117216,E00058476,E00058476,Output Areas and Small Areas,OASA,129,13,71,39,5,1,
117217,E00058477,E00058477,Output Areas and Small Areas,OASA,119,17,61,32,7,2,
117218,E00058478,E00058478,Output Areas and Small Areas,OASA,176,23,92,51,8,2,
117219,E00058479,E00058479,Output Areas and Small Areas,OASA,132,26,56,34,10,6,
117220,E00058480,E00058480,Output Areas and Small Areas,OASA,120,18,60,29,10,3,
117221,E00058481,E00058481,Output Areas and Small Areas,OASA,123,30,54,30,6,3,
117222,E00058482,E00058482,Output Areas and Small Areas,OASA,133,19,65,42,4,3,
117223,E00058484,E00058484,Output Areas and Small Areas,OASA,104,19,50,30,4,1,
117224,E00058485,E00058485,Output Areas and Small Areas,OASA,149,63,58,25,0,3,
117225,E00058486,E00058486,Output Areas and Small Areas,OASA,151,31,70,44,3,3,
117226,E00058487,E00058487,Output Areas and Small Areas,OASA,130,16,61,44,9,0,
117227,E00058488,E00058488,Output Areas and Small Areas,OASA,136,21,63,47,3,2,
117228,E00058489,E00058489,Output Areas and Small Areas,OASA,133,49,57,20,7,0,
117229,E00058490,E00058490,Output Areas and Small Areas,OASA,159,62,67,27,2,1,
117230,E00058491,E00058491,Output Areas and Small Areas,OASA,121,31,56,29,3,2,
117231,E00058492,E00058492,Output Areas and Small Areas,OASA,183,40,95,41,7,0,
117232,E00058493,E00058493,Output Areas and Small Areas,OASA,125,33,61,24,6,1,
117233,E00058494,E00058494,Output Areas and Small Areas,OASA,123,75,36,8,3,1,
117234,E00058495,E00058495,Output Areas and Small Areas,OASA,145,46,61,30,8,0,
117235,E00058496,E00058496,Output Areas and Small Areas,OASA,128,13,69,41,3,2,
117236,E00058497,E00058497,Output Areas and Small Areas,OASA,143,28,55,43,12,5,
117237,E00058498,E00058498,Output Areas and Small Areas,OASA,150,37,71,38,3,1,
117238,E00058499,E00058499,Output Areas and Small Areas,OASA,130,19,59,43,8,1,
117239,E00058500,E00058500,Output Areas and Small Areas,OASA,123,25,67,19,10,2,
117240,E00058501,E00058501,Output Areas and Small Areas,OASA,140,32,68,35,4,1,
117241,E00058502,E00058502,Output Areas and Small Areas,OASA,130,13,63,41,8,5,
117242,E00058503,E00058503,Output Areas and Small Areas,OASA,128,21,58,39,7,3,
117243,E00058504,E00058504,Output Areas and Small Areas,OASA,137,17,65,51,4,0,
117244,E00058505,E00058505,Output Areas and Small Areas,OASA,123,39,54,26,3,1,
117245,E00058506,E00058506,Output Areas and Small Areas,OASA,124,44,53,23,3,1,
117246,E00058507,E00058507,Output Areas and Small Areas,OASA,136,28,59,43,5,1,
117247,E00058508,E00058508,Output Areas and Small Areas,OASA,114,23,54,34,1,2,
117248,E00058509,E00058509,Output Areas and Small Areas,OASA,131,74,43,13,1,0,
117249,E00058510,E00058510,Output Areas and Small Areas,OASA,114,39,54,16,3,2,
117250,E00058511,E00058511,Output Areas and Small Areas,OASA,133,40,59,30,2,2,
117251,E00058512,E00058512,Output Areas and Small Areas,OASA,137,27,53,44,7,6,
117252,E00058513,E00058513,Output Areas and Small Areas,OASA,95,36,39,12,7,1,
117253,E00058514,E00058514,Output Areas and Small Areas,OASA,102,44,47,10,1,0,
117254,E00058515,E00058515,Output Areas and Small Areas,OASA,115,21,58,27,6,3,
117255,E00058516,E00058516,Output Areas and Small Areas,OASA,98,45,36,17,0,0,
117256,E00058517,E00058517,Output Areas and Small Areas,OASA,140,71,58,10,1,0,
117257,E00058518,E00058518,Output Areas and Small Areas,OASA,111,29,52,25,4,1,
117258,E00058519,E00058519,Output Areas and Small Areas,OASA,97,57,31,8,0,1,
117259,E00058520,E00058520,Output Areas and Small Areas,OASA,109,43,48,16,1,1,
117260,E00058521,E00058521,Output Areas and Small Areas,OASA,134,39,60,29,6,0,
117261,E00058522,E00058522,Output Areas and Small Areas,OASA,114,55,49,8,2,0,
117262,E00058523,E00058523,Output Areas and Small Areas,OASA,107,24,49,26,8,0,
117263,E00058524,E00058524,Output Areas and Small Areas,OASA,80,35,33,10,1,1,
117264,E00058525,E00058525,Output Areas and Small Areas,OASA,124,21,59,38,6,0,
117265,E00058526,E00058526,Output Areas and Small Areas,OASA,140,15,63,57,2,3,
117266,E00058527,E00058527,Output Areas and Small Areas,OASA,127,7,53,51,13,3,
117267,E00058528,E00058528,Output Areas and Small Areas,OASA,102,22,52,22,4,2,
117268,E00058529,E00058529,Output Areas and Small Areas,OASA,125,29,65,26,4,1,
117269,E00058530,E00058530,Output Areas and Small Areas,OASA,131,95,30,5,1,0,
117270,E00058531,E00058531,Output Areas and Small Areas,OASA,102,38,49,13,2,0,
117271,E00058532,E00058532,Output Areas and Small Areas,OASA,106,33,48,22,2,1,
117272,E00058533,E00058533,Output Areas and Small Areas,OASA,120,37,59,23,1,0,
117273,E00058534,E00058534,Output Areas and Small Areas,OASA,149,85,55,9,0,0,
117274,E00058535,E00058535,Output Areas and Small Areas,OASA,128,39,57,28,4,0,
117275,E00058536,E00058536,Output Areas and Small Areas,OASA,117,18,63,29,5,2,
117276,E00058537,E00058537,Output Areas and Small Areas,OASA,118,13,58,43,4,0,
117277,E00058538,E00058538,Output Areas and Small Areas,OASA,162,48,71,36,4,3,
117278,E00058539,E00058539,Output Areas and Small Areas,OASA,121,70,43,7,1,0,
117279,E00058540,E00058540,Output Areas and Small Areas,OASA,102,41,49,12,0,0,
117280,E00058541,E00058541,Output Areas and Small Areas,OASA,122,81,31,7,2,1,
117281,E00058543,E00058543,Output Areas and Small Areas,OASA,124,62,50,11,1,0,
117282,E00058544,E00058544,Output Areas and Small Areas,OASA,177,93,67,15,1,1,
117283,E00058545,E00058545,Output Areas and Small Areas,OASA,137,90,42,4,1,0,
117284,E00058546,E00058546,Output Areas and Small Areas,OASA,99,82,14,1,1,1,
117285,E00058547,E00058547,Output Areas and Small Areas,OASA,121,40,54,21,5,1,
117286,E00058548,E00058548,Output Areas and Small Areas,OASA,157,98,51,6,2,0,
117287,E00058549,E00058549,Output Areas and Small Areas,OASA,142,73,57,10,2,0,
117288,E00058550,E00058550,Output Areas and Small Areas,OASA,127,72,49,6,0,0,
117289,E00058551,E00058551,Output Areas and Small Areas,OASA,168,43,93,26,5,1,
117290,E00058552,E00058552,Output Areas and Small Areas,OASA,175,127,43,5,0,0,
117291,E00058554,E00058554,Output Areas and Small Areas,OASA,113,51,51,10,1,0,
117292,E00058555,E00058555,Output Areas and Small Areas,OASA,184,68,86,26,1,3,
117293,E00058556,E00058556,Output Areas and Small Areas,OASA,114,47,51,12,3,1,
117294,E00058557,E00058557,Output Areas and Small Areas,OASA,124,66,47,11,0,0,
117295,E00058558,E00058558,Output Areas and Small Areas,OASA,162,45,88,24,4,1,
117296,E00058559,E00058559,Output Areas and Small Areas,OASA,120,47,55,17,1,0,
117297,E00058561,E00058561,Output Areas and Small Areas,OASA,96,49,40,6,1,0,
117298,E00058562,E00058562,Output Areas and Small Areas,OASA,140,59,59,17,1,4,
117299,E00058563,E00058563,Output Areas and Small Areas,OASA,123,87,31,5,0,0,
117300,E00058564,E00058564,Output Areas and Small Areas,OASA,158,66,77,14,1,0,
117301,E00058565,E00058565,Output Areas and Small Areas,OASA,111,76,32,3,0,0,
117302,E00058566,E00058566,Output Areas and Small Areas,OASA,120,53,51,16,0,0,
117303,E00058567,E00058567,Output Areas and Small Areas,OASA,155,113,35,4,3,0,
117304,E00058568,E00058568,Output Areas and Small Areas,OASA,124,79,42,3,0,0,
117305,E00058571,E00058571,Output Areas and Small Areas,OASA,127,61,54,12,0,0,
117306,E00058572,E00058572,Output Areas and Small Areas,OASA,175,81,70,22,1,1,
117307,E00058573,E00058573,Output Areas and Small Areas,OASA,126,63,51,9,2,1,
117308,E00058574,E00058574,Output Areas and Small Areas,OASA,131,58,52,19,2,0,
117309,E00058575,E00058575,Output Areas and Small Areas,OASA,96,59,33,4,0,0,
117310,E00058576,E00058576,Output Areas and Small Areas,OASA,147,97,46,3,1,0,
117311,E00058577,E00058577,Output Areas and Small Areas,OASA,129,52,57,18,2,0,
117312,E00058578,E00058578,Output Areas and Small Areas,OASA,104,59,37,7,1,0,
117313,E00058579,E00058579,Output Areas and Small Areas,OASA,103,64,31,7,1,0,
117314,E00058580,E00058580,Output Areas and Small Areas,OASA,129,79,44,3,3,0,
117315,E00058581,E00058581,Output Areas and Small Areas,OASA,135,83,40,9,2,1,
117316,E00058583,E00058583,Output Areas and Small Areas,OASA,112,92,20,0,0,0,
117317,E00058585,E00058585,Output Areas and Small Areas,OASA,114,66,45,3,0,0,
117318,E00058586,E00058586,Output Areas and Small Areas,OASA,95,55,31,7,2,0,
117319,E00058587,E00058587,Output Areas and Small Areas,OASA,105,75,28,2,0,0,
117320,E00058588,E00058588,Output Areas and Small Areas,OASA,129,43,62,15,8,1,
117321,E00058589,E00058589,Output Areas and Small Areas,OASA,127,54,61,9,3,0,
117322,E00058590,E00058590,Output Areas and Small Areas,OASA,142,66,55,17,4,0,
117323,E00058591,E00058591,Output Areas and Small Areas,OASA,124,85,29,9,1,0,
117324,E00058592,E00058592,Output Areas and Small Areas,OASA,136,80,46,10,0,0,
117325,E00058593,E00058593,Output Areas and Small Areas,OASA,127,89,33,5,0,0,
117326,E00058594,E00058594,Output Areas and Small Areas,OASA,139,72,57,9,1,0,
117327,E00058595,E00058595,Output Areas and Small Areas,OASA,112,42,57,10,3,0,
117328,E00058596,E00058596,Output Areas and Small Areas,OASA,130,56,60,13,0,1,
117329,E00058597,E00058597,Output Areas and Small Areas,OASA,141,92,36,10,3,0,
117330,E00058598,E00058598,Output Areas and Small Areas,OASA,104,54,39,11,0,0,
117331,E00058599,E00058599,Output Areas and Small Areas,OASA,128,54,57,15,1,1,
117332,E00058600,E00058600,Output Areas and Small Areas,OASA,136,76,54,4,0,2,
117333,E00058601,E00058601,Output Areas and Small Areas,OASA,141,21,78,37,4,1,
117334,E00058602,E00058602,Output Areas and Small Areas,OASA,125,35,61,22,5,2,
117335,E00058603,E00058603,Output Areas and Small Areas,OASA,121,25,57,33,6,0,
117336,E00058604,E00058604,Output Areas and Small Areas,OASA,119,7,50,48,10,4,
117337,E00058605,E00058605,Output Areas and Small Areas,OASA,150,17,66,47,14,6,
117338,E00058606,E00058606,Output Areas and Small Areas,OASA,126,9,61,44,10,2,
117339,E00058607,E00058607,Output Areas and Small Areas,OASA,140,7,41,74,13,5,
117340,E00058608,E00058608,Output Areas and Small Areas,OASA,130,68,49,10,3,0,
117341,E00058609,E00058609,Output Areas and Small Areas,OASA,138,8,33,77,15,5,
117342,E00058610,E00058610,Output Areas and Small Areas,OASA,151,21,70,51,7,2,
117343,E00058611,E00058611,Output Areas and Small Areas,OASA,137,55,71,11,0,0,
117344,E00058612,E00058612,Output Areas and Small Areas,OASA,127,39,60,24,4,0,
117345,E00058613,E00058613,Output Areas and Small Areas,OASA,112,6,44,49,10,3,
